frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU04_c, AU12_c, AU15_c, AU23_c, AU28_c, AU45_c
1, 0, 0.987908, 1, 0, 0, 0, 0, 0.628743, 0.551656, 0.550841, 0.752713, 1.26825, 0, 0.732159, 0, 0, 0, 0, 1, 0, 0, 1, 0
2, 0.0333333, 0.988041, 1, 0.599314, 0, 0, 0, 0.634093, 0.809367, 0.522207, 0.757309, 1.14171, 0, 0.728753, 0, 0, 0, 0, 1, 0, 1, 1, 0
3, 0.0666667, 0.988637, 1, 0.606045, 0, 0, 0.519164, 0.690248, 0.628517, 0.571016, 0.828308, 1.23705, 0, 0.820748, 0, 0, 0, 0, 1, 0, 1, 1, 0
4, 0.1, 0.989027, 1, 0.606087, 0, 0, 0, 0.741928, 0.792283, 0.610808, 0.837046, 1.3561, 0, 0.940535, 0, 0, 0, 0, 1, 0, 1, 1, 0
5, 0.133333, 0.989187, 1, 0.611724, 0, 0, 0, 0.740113, 0.875487, 0.607297, 0.857626, 1.36658, 0, 0.909554, 0, 0, 0, 0, 1, 0, 1, 1, 0
6, 0.166667, 0.988136, 1, 0.879976, 0, 0, 0, 0.61863, 1.24594, 0.533638, 0.741022, 1.32582, 0, 0.87095, 0, 0, 0, 0, 1, 0, 1, 1, 0
7, 0.2, 0.98891, 1, 0.806682, 0, 0, 0, 0.558187, 0.884367, 0, 0.834371, 1.20758, 0, 0.826076, 0, 0, 0, 0, 1, 0, 1, 1, 0
8, 0.233333, 0.987715, 1, 0.821142, 0, 0, 0, 0.61412, 1.0112, 0.507924, 0.661381, 1.16146, 0.540578, 1.0753, 0.584993, 0, 0, 0, 0, 0, 1, 1, 0
9, 0.266667, 0.987799, 1, 0.721935, 0, 0, 0, 0.614449, 1.0444, 0, 0.681172, 1.31326, 0, 1.30118, 0, 0, 0, 0, 0, 0, 1, 1, 0
10, 0.3, 0.987989, 1, 0.518483, 0, 0, 0, 0.699558, 0.83287, 0.593675, 0.894394, 1.5597, 0.563697, 1.47673, 0, 0, 0, 0, 1, 0, 1, 1, 0
11, 0.333333, 0.987685, 1, 0, 0, 0.523862, 0, 0.646713, 0.807807, 0.584405, 0.770156, 1.49183, 0, 1.50264, 0.717142, 0, 0, 0, 1, 0, 1, 1, 0
12, 0.366667, 0.988813, 1, 0.519523, 0, 0, 0, 0.57463, 0, 0.54485, 0.802878, 1.59348, 0, 1.46502, 0, 0, 0, 0, 1, 1, 1, 1, 0
13, 0.4, 0.989543, 1, 0, 0, 0, 0, 0, 0.757461, 0, 0.671823, 1.29757, 0, 1.24112, 0, 0, 0, 0, 1, 0, 1, 1, 0
14, 0.433333, 0.989714, 1, 0, 0, 0, 0, 0.542321, 0.749205, 0.510992, 0.763912, 1.4987, 0, 1.32949, 0, 0, 0, 0, 1, 0, 1, 1, 0
15, 0.466667, 0.989606, 1, 0.550062, 0, 0, 0, 0.531312, 0, 0.52122, 0.799774, 1.41285, 0, 1.30538, 0, 0, 0, 0, 1, 0, 1, 1, 0
16, 0.5, 0.989949, 1, 0, 0, 0, 0, 0.511704, 0.592397, 0, 0.78009, 1.25248, 0, 1.24153, 0, 0, 0, 0, 1, 0, 1, 1, 0
17, 0.533333, 0.989753, 1, 0, 0, 0, 0, 0, 0.91808, 0.518545, 0.752509, 1.29223, 0, 1.26414, 0, 0, 0, 0, 1, 0, 1, 1, 0
18, 0.566667, 0.990887, 1, 0, 0, 0, 0, 0.539014, 0.673616, 0.540963, 0.872152, 1.37748, 0, 1.20916, 0, 0, 0, 0, 1, 0, 1, 1, 0
19, 0.6, 0.991225, 1, 0, 0, 0, 0, 0.525382, 0, 0.535274, 0.735265, 1.58916, 0, 1.29999, 0, 0, 0, 0, 1, 0, 1, 1, 0
20, 0.633333, 0.990696, 1, 0, 0, 0, 0, 0.52046, 0, 0.515938, 0, 1.40603, 0, 1.32144, 0, 0, 0, 0, 1, 0, 1, 1, 0
21, 0.666667, 0.990587, 1, 0, 0, 0, 0, 0.545523, 0.595502, 0.617026, 0.732811, 1.54189, 0, 1.44492, 0, 0, 0, 0, 1, 0, 1, 1, 0
22, 0.7, 0.990266, 1, 0, 0, 0, 0, 0.548935, 0.977284, 0.666202, 0.666354, 1.40338, 0, 1.39115, 0, 0, 0, 0, 1, 0, 1, 1, 0
23, 0.733333, 0.990348, 1, 0, 0, 0, 0, 0.510701, 0, 0.65238, 0.734816, 1.33906, 0, 1.34098, 0, 0, 0, 0, 1, 0, 1, 1, 0
24, 0.766667, 0.990614, 1, 0, 0, 0, 0, 0.533671, 0.673027, 0.678083, 0.502266, 1.26758, 0, 1.30377, 0, 0, 0, 0, 1, 0, 1, 1, 0
25, 0.8, 0.990677, 1, 0, 0, 0, 0, 0.553815, 0.646001, 0.801124, 0.758355, 1.25437, 0, 1.29691, 0, 0, 0, 0, 1, 0, 1, 1, 0
26, 0.833333, 0.989888, 1, 0, 0, 0, 0.680977, 0, 0.535093, 0.751711, 0.740832, 0.946172, 0, 1.30737, 0, 0, 0, 0, 1, 0, 1, 1, 0
27, 0.866667, 0.990845, 1, 0, 0, 0, 0.54224, 0.557989, 0.511394, 0.801589, 0.832256, 1.15665, 0, 1.30057, 0, 0, 0, 1, 1, 0, 1, 1, 0
28, 0.9, 0.990036, 1, 0, 0, 0, 0.647063, 0.527889, 0.727427, 0.777062, 0.593558, 1.13829, 0, 1.27706, 0, 0, 0, 1, 1, 0, 1, 1, 0
29, 0.933333, 0.9909, 1, 0, 0, 0, 0.559681, 0.501728, 0, 0.70608, 0.710177, 0.901682, 0, 1.16444, 0, 0, 0, 1, 1, 0, 1, 1, 0
30, 0.966667, 0.990347, 1, 0, 0, 0, 0.666517, 0, 0, 0.751728, 0.661984, 0.894018, 0, 1.242, 0, 0, 0, 1, 1, 0, 1, 1, 0
31, 1, 0.991053, 1, 0, 0, 0, 0.535578, 0, 0.538028, 0.624437, 0.546477, 0.843071, 0, 1.21502, 0, 0, 0, 0, 1, 0, 1, 1, 0
32, 1.03333, 0.990519, 1, 0, 0, 0, 0.810303, 0, 0, 0.582925, 0.57455, 0.982028, 0, 1.23987, 0, 0, 0, 0, 1, 0, 1, 1, 0
33, 1.06667, 0.9895, 1, 0, 0, 0, 0.912958, 0, 0, 0.551416, 0.504415, 0.873071, 0, 1.14443, 0, 0, 0, 0, 1, 0, 1, 1, 0
34, 1.1, 0.990976, 1, 0, 0, 0, 0.824905, 0, 0.521277, 0.581964, 0, 0.55199, 0, 1.00202, 0, 0, 0, 0, 1, 0, 1, 1, 0
35, 1.13333, 0.991241, 1, 0, 0, 0.662304, 1.0135, 0, 0.590148, 0.579379, 0, 0, 0, 0.87413, 0, 0, 0, 0, 0, 0, 0, 1, 0
36, 1.16667, 0.9929, 1, 0, 0, 0.673008, 1.00697, 0, 0.96903, 0.539495, 0, 0, 0, 0.691148, 0, 0, 0, 0, 0, 0, 1, 1, 0
37, 1.2, 0.992848, 1, 0, 0, 0.610223, 1.0284, 0, 0.892788, 0.642376, 0, 0, 0, 0.698507, 0, 0, 0, 0, 0, 0, 1, 1, 0
38, 1.23333, 0.993146, 1, 0, 0.518683, 0.52985, 1.05455, 0, 0.889354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
39, 1.26667, 0.991926, 1, 0, 0, 0.643545, 1.10248, 0, 0.902748, 0, 0, 0, 0, 0.541004, 0, 0, 0, 0, 0, 0, 1, 1, 0
40, 1.3, 0.99184, 1, 0, 0, 0.647261, 0.91779, 0, 1.21292, 0, 0, 0, 0, 0.550682, 0, 0, 0, 0, 0, 0, 1, 1, 0
41, 1.33333, 0.99114, 1, 0, 0, 0.722233, 1.06876, 0, 1.28934, 0, 0, 0, 0, 0.707662, 0, 0, 0, 1, 0, 0, 1, 1, 0
42, 1.36667, 0.991338, 1, 0, 0, 0.926289, 0.941509, 0, 0.837537, 0.528298, 0, 0, 0, 0.841856, 0, 0, 0, 0, 0, 0, 1, 1, 0
43, 1.4, 0.990283, 1, 0, 0, 0.758715, 1.16466, 0, 0, 0, 0, 0, 0.524351, 0.895453, 0, 0, 0, 0, 0, 0, 1, 1, 0
44, 1.43333, 0.989413, 1, 0, 0.702726, 0.628696, 1.52116, 0, 0, 0, 0, 0, 0, 0.838454, 0, 0, 0, 0, 0, 0, 1, 1, 0
45, 1.46667, 0.98807, 1, 0, 0.712075, 0, 1.61253, 0, 0, 0.517875, 0.549817, 0, 0, 0.861588, 0, 0, 0, 0, 1, 0, 1, 1, 0
46, 1.5, 0.985973, 1, 0, 0.824626, 0, 1.73827, 0, 0, 0.678583, 0.729899, 0.98008, 0, 1.17962, 0, 0, 0, 0, 1, 0, 1, 1, 0
47, 1.53333, 0.948925, 1, 0, 0.846967, 0, 1.62665, 0.596764, 0, 0.86736, 0.826262, 1.28401, 0, 1.14219, 0, 0.826997, 0, 0, 1, 0, 1, 1, 0
48, 1.56667, 0.345138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
49, 1.6, 0.477063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
50, 1.63333, 0.401512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
51, 1.66667, 0.639161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
52, 1.7, 0.59845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
53, 1.73333, 0.577055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
54, 1.76667, 0.639692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
55, 1.8, 0.710772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
56, 1.83333, 0.753408, 1, 1.73263, 2.32432, 0, 1.53985, 1.27386, 0, 1.48786, 1.62997, 1.37906, 0, 0, 1.27286, 1.84883, 0, 0, 1, 0, 0, 1, 0
57, 1.86667, 0.713874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
58, 1.9, 0.354121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
59, 1.93333, 0.286908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
60, 1.96667, 0.333528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
61, 2, 0.256647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
62, 2.03333, 0.43866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
63, 2.06667, 0.405094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
64, 2.1, 0.392886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
65, 2.13333, 0.205667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
66, 2.16667, 0.698394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
67, 2.2, 0.813021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
68, 2.23333, 0.858291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
69, 2.26667, 0.887495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
70, 2.3, 0.93951, 1, 2.40575, 0.504747, 0, 0.869483, 0, 0, 0, 0, 0.698222, 0, 0, 1.52847, 3.5449, 0.843553, 0, 0, 0, 0, 1, 1
71, 2.33333, 0.940889, 1, 1.19588, 0, 0, 0.897327, 0, 0, 0, 0, 0.510199, 0, 1.01546, 0.601988, 1.35645, 0.748652, 0, 0, 0, 1, 0, 1
72, 2.36667, 0.986272, 1, 0.717304, 0.654974, 0, 0.956981, 0.519744, 0, 0.923104, 0.735247, 0, 0, 0.814477, 0, 0, 0.598981, 0, 1, 0, 0, 0, 1
73, 2.4, 0.986778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
74, 2.43333, 0.987274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
75, 2.46667, 0.989066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
76, 2.5, 0.989587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
77, 2.53333, 0.989725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
78, 2.56667, 0.988563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
79, 2.6, 0.988425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
80, 2.63333, 0.987974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
81, 2.66667, 0.989248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
82, 2.7, 0.988259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
83, 2.73333, 0.987627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
84, 2.76667, 0.987644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
85, 2.8, 0.98792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
86, 2.83333, 0.987765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
87, 2.86667, 0.989296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
88, 2.9, 0.989246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
89, 2.93333, 0.98889, 1, 0.760007, 1.46494, 0, 1.28847, 0.54146, 0.817464, 0.927735, 1.0901, 0.871776, 0, 0.778188, 0, 0, 0, 0, 1, 0, 0, 1, 0
90, 2.96667, 0.989876, 1, 0.581918, 1.28091, 0, 1.41768, 0.686211, 0, 1.07949, 1.11552, 1.26348, 0, 0.794745, 0, 0, 0, 0, 1, 0, 0, 1, 0
91, 3, 0.988434, 1, 0.638931, 1.54019, 0, 1.20827, 0.60072, 0, 0.940219, 0.957478, 0.967371, 0, 0.807632, 0.526534, 0, 0, 0, 1, 0, 0, 1, 0
92, 3.03333, 0.98727, 1, 0.540806, 1.4056, 0, 1.21093, 0.597284, 0, 0.935636, 0.932999, 1.14273, 0, 0.697419, 0.815863, 0, 0, 0, 1, 0, 0, 1, 0
93, 3.06667, 0.988761, 1, 0, 1.09941, 0, 1.22278, 0.668513, 0, 1.05378, 1.05947, 1.2544, 0, 0.724996, 0.616717, 0, 0, 0, 1, 0, 0, 1, 0
94, 3.1, 0.987622, 1, 0.587557, 1.30353, 0, 1.31002, 0.649619, 0, 1.01487, 0.947257, 0.935481, 0, 0.595157, 0, 0, 0, 0, 1, 0, 0, 1, 0
95, 3.13333, 0.988392, 1, 0, 1.13058, 0, 1.35233, 0.664283, 0, 1.0308, 0.982394, 1.16085, 0, 0.773156, 0.544668, 0, 0, 0, 1, 0, 0, 1, 0
96, 3.16667, 0.987338, 1, 0, 1.17357, 0, 1.11386, 0.615147, 0.700019, 0.955355, 0.957396, 0.992722, 0, 0.701039, 0, 0, 0, 0, 1, 0, 0, 1, 0
97, 3.2, 0.98655, 1, 0, 1.06279, 0, 1.18161, 0.67158, 0, 1.07618, 1.02564, 1.12586, 0, 0.689413, 0, 0, 0, 0, 1, 0, 0, 1, 0
98, 3.23333, 0.987396, 1, 0, 1.10425, 0, 1.07018, 0.625196, 0, 0.923997, 1.01192, 1.12458, 0, 0.588401, 0, 0, 0, 0, 1, 0, 0, 1, 0
99, 3.26667, 0.988763, 1, 0, 1.35825, 0, 0.959605, 0.678684, 0.500377, 1.05155, 1.00163, 1.05883, 0, 0.769963, 0, 0, 0, 0, 1, 0, 0, 1, 0
100, 3.3, 0.988017, 1, 0, 1.21886, 0, 0.617979, 0.607788, 0, 0.990622, 0.913502, 0.975832, 0, 0.79543, 0, 0, 0, 0, 1, 0, 0, 1, 0
101, 3.33333, 0.987652, 1, 0, 1.38544, 0, 0.817785, 0.621274, 0, 0.820904, 0.972152, 0.573011, 0, 0, 0.673882, 0, 0, 1, 1, 0, 0, 1, 0
102, 3.36667, 0.532164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
103, 3.4, 0.332383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -100, -100, -100, -100, -100, -100
104, 3.43333, 0.911404, 1, 0, 1.33493, 0, 1.45965, 0, 0, 0, 0, 1.40848, 0, 0, 1.23696, 0, 0, 0, 0, 0, 0, 1, 1
105, 3.46667, 0.981524, 1, 0.794135, 1.41133, 0, 2.04541, 0, 0, 0.687666, 1.28689, 1.135, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1
106, 3.5, 0.956102, 1, 1.05859, 1.83094, 0, 1.69731, 0.538021, 0, 0.929996, 1.19347, 1.5028, 0, 0.533561, 0, 0, 0, 0, 1, 0, 1, 1, 1
107, 3.53333, 0.96251, 1, 0, 0, 0, 0.864344, 0, 0, 0.873835, 0, 0.905027, 0.622128, 1.07258, 0, 0, 0, 1, 1, 1, 1, 1, 0
108, 3.56667, 0.990741, 1, 0, 0.63853, 0, 0.672261, 0, 0, 0, 0, 1.43281, 0, 1.11267, 0.584934, 0, 0, 1, 1, 1, 0, 1, 0
109, 3.6, 0.989743, 1, 0, 0.832699, 0, 0.525704, 0, 0, 0, 0, 0.853787, 0, 0.980665, 0, 0, 0, 0, 1, 1, 1, 1, 0
110, 3.63333, 0.991509, 1, 0, 0.660568, 0, 0, 0, 0, 0, 0, 1.14979, 0, 0.927725, 0, 0, 0, 0, 1, 1, 1, 1, 0
111, 3.66667, 0.991886, 1, 0, 0.505686, 0, 0, 0, 0, 0.597103, 0, 1.28899, 0, 1.00757, 0.537847, 0, 0, 0, 1, 1, 1, 1, 0
112, 3.7, 0.992768, 1, 0, 0, 0, 0, 0, 0, 0.633305, 0, 0.987481, 0, 0.923465, 0.551504, 0, 0, 0, 0, 1, 1, 1, 0
113, 3.73333, 0.992183, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.914216, 0.696196, 0.981454, 0.527133, 0, 0, 0, 0, 1, 1, 1, 0
114, 3.76667, 0.99082, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.721623, 0.731063, 1.00672, 0.736891, 0, 0, 0, 0, 1, 1, 1, 0
115, 3.8, 0.990475, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.868233, 0.542451, 1.05461, 0.686414, 0, 0, 0, 0, 1, 1, 1, 0
116, 3.83333, 0.991371, 1, 0, 0, 0, 0, 0, 0, 0.59668, 0, 0.666153, 0.513751, 1.03207, 0, 0, 0, 0, 0, 1, 1, 1, 0
117, 3.86667, 0.990865, 1, 0, 0, 0, 0.778662, 0, 0, 0.755454, 0, 0, 0, 0.756376, 0, 0, 0, 0, 0, 0, 0, 1, 0
118, 3.9, 0.992688, 1, 0, 0, 0, 1.02831, 0, 0, 0.5183, 0.507446, 0, 0, 0.573311, 0, 0, 0, 0, 0, 0, 0, 1, 0
119, 3.93333, 0.995276, 1, 0, 0, 0, 1.22819, 0, 0, 0, 0, 0.51601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
120, 3.96667, 0.994878, 1, 0, 0, 0, 1.00704, 0, 0, 0, 0, 0.574739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
121, 4, 0.994539, 1, 0, 0.617554, 0, 1.16484, 0, 0.643767, 0, 0, 0.715764, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0
122, 4.03333, 0.991673, 1, 0, 0.515338, 0, 1.02232, 0, 0, 0.587067, 0, 0.641385, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
123, 4.06667, 0.993521, 1, 0, 0.805181, 0, 1.12293, 0, 0.613431, 0.639432, 0, 1.03934, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
