frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.84818, 1, 10.3911, 98.9715, 550.28, 0.369466, -0.0477958, -0.00930892
2, 0.0333333, 0.83949, 1, 10.2331, 98.6973, 550.219, 0.40656, -0.0610129, -0.00356062
3, 0.0666667, 0.836104, 1, 10.1394, 98.1111, 548.33, 0.420115, -0.0631902, 6.18514e-005
4, 0.1, 0.837168, 1, 10.0614, 97.6794, 546.674, 0.427341, -0.0633542, 0.0033069
5, 0.133333, 0.814633, 1, 10.0218, 96.8105, 543.544, 0.430989, -0.0549491, 0.00869616
6, 0.166667, 0.811762, 1, 9.87278, 95.8882, 539.778, 0.444508, -0.053101, 0.0156102
7, 0.2, 0.814018, 1, 9.10556, 96.8847, 536.638, 0.468007, -0.0473193, 0.0247857
8, 0.233333, 0.816151, 1, 9.30466, 98.3442, 541.301, 0.475164, -0.0716768, 0.0440239
9, 0.266667, 0.802374, 1, 12.0801, 99.5054, 543.839, 0.483244, -0.13518, 0.0569956
10, 0.3, 0.804647, 1, 16.8162, 100.261, 545.191, 0.562369, -0.252011, 0.0953451
11, 0.333333, 0.612571, 0, 22.9935, 98.7819, 532.936, 0.498536, -0.280674, 0.0897764
12, 0.366667, 0.827562, 1, 37.4873, 108.546, 574.629, 0.33534, -0.430959, 0.0288951
13, 0.4, 0.749887, 1, 44.1802, 108.7, 575.993, 0.345142, -0.502646, 0.0278351
14, 0.433333, 0.319752, 0, 50.1005, 107.967, 575.279, 0.365908, -0.563574, 0.0268628
15, 0.466667, 0.543082, 0, 57.4551, 108.489, 581.69, 0.370373, -0.593582, -0.0124347
16, 0.5, 0.527746, 0, 61.6296, 108.666, 589.875, 0.362624, -0.612738, -0.0458351
17, 0.533333, 0.599927, 0, 66.0145, 109.726, 603.788, 0.249731, -0.627597, -0.0745002
18, 0.566667, 0.662413, 0, 67.1411, 108.807, 600.469, 0.230717, -0.638236, -0.0879812
19, 0.6, 0.640598, 0, 69.2555, 109.728, 604.134, 0.210106, -0.635444, -0.100567
20, 0.633333, 0.673092, 0, 72.3805, 111.135, 611.061, 0.18859, -0.639134, -0.0768916
21, 0.666667, 0.66704, 0, 73.6671, 110.908, 610.863, 0.190491, -0.642311, -0.0713952
22, 0.7, 0.0855561, 0, 74.3818, 111.39, 613.211, 0.18264, -0.630709, -0.0686287
23, 0.733333, 0.667681, 0, 72.1857, 108.84, 604.3, 0.194066, -0.620122, -0.0828719
24, 0.766667, 0.700422, 0, 70.4438, 107.527, 600.538, 0.204147, -0.632658, -0.101175
25, 0.8, 0.610141, 0, 68.5559, 106.941, 599.127, 0.123851, -0.588528, -0.137429
26, 0.833333, 0.162841, 0, 64.0816, 103.535, 580.128, 0.0892945, -0.588476, -0.14214
27, 0.866667, 0.884158, 1, 58.1344, 109.657, 602.791, 0.202964, -0.536487, -0.0832531
28, 0.9, 0.879986, 1, 51.8509, 109.361, 601.707, 0.199255, -0.428244, -0.081353
29, 0.933333, 0.899604, 1, 47.7382, 111.302, 608.649, 0.177551, -0.384741, -0.0880156
30, 0.966667, 0.917503, 1, 43.5563, 113.015, 614.747, 0.133029, -0.342, -0.0869188
31, 1, 0.915614, 1, 42.5975, 113.857, 615.463, 0.118967, -0.333565, -0.0738353
32, 1.03333, 0.920154, 1, 39.3601, 114.348, 619.975, 0.0945235, -0.292804, -0.0695597
33, 1.06667, 0.91041, 1, 35.4529, 112.792, 613.734, 0.0783668, -0.245342, -0.0638291
34, 1.1, 0.877032, 1, 28.9054, 109.298, 601.15, 0.0807775, -0.192625, -0.0671598
35, 1.13333, 0.877104, 1, 27.7495, 108.15, 595.876, 0.11368, -0.181605, -0.0524156
36, 1.16667, 0.861945, 1, 21.6969, 105.844, 587.118, 0.0961043, -0.10484, -0.067152
37, 1.2, 0.885948, 1, 18.7959, 105.248, 584.315, 0.103784, -0.0685242, -0.0583188
38, 1.23333, 0.887185, 1, 16.9608, 104.848, 584.246, 0.099803, -0.0570971, -0.0466683
39, 1.26667, 0.873376, 1, 15.7867, 103.09, 581.414, 0.094174, -0.0405684, -0.0399198
40, 1.3, 0.877528, 1, 14.9062, 100.837, 579.037, 0.0939834, -0.0306239, -0.0325724
41, 1.33333, 0.849809, 1, 13.8131, 97.1962, 570.729, 0.083883, -0.020171, -0.0284133
42, 1.36667, 0.878606, 1, 13.591, 95.8788, 577.554, 0.0742439, -0.0174559, -0.0169013
43, 1.4, 0.868337, 1, 13.5882, 96.062, 581.348, 0.0978967, -0.0261412, -0.0160384
44, 1.43333, 0.888427, 1, 13.4632, 94.3682, 580.604, 0.0746776, -0.0245983, -0.0145237
45, 1.46667, 0.886197, 1, 13.018, 93.3221, 577.31, 0.0748635, -0.0274728, -0.0219557
46, 1.5, 0.882817, 1, 12.4837, 93.1429, 575.852, 0.081649, -0.0198472, -0.0285715
47, 1.53333, 0.887606, 1, 11.9611, 91.7845, 573.367, 0.0700365, -0.00951472, -0.033692
48, 1.56667, 0.903642, 1, 11.5869, 89.2849, 570.761, 0.0372415, 0.00492066, -0.0328364
49, 1.6, 0.895523, 1, 11.0623, 88.0016, 570.225, 0.00822783, 0.00412255, -0.0308077
50, 1.63333, 0.894441, 1, 11.1437, 90.3039, 567.149, 0.0443054, 0.000192255, -0.0367284
51, 1.66667, 0.898198, 1, 11.8687, 92.9188, 569.502, 0.0702104, -0.0113633, -0.034516
52, 1.7, 0.892068, 1, 12.2121, 93.7632, 570.54, 0.0751374, -0.0166742, -0.0334407
53, 1.73333, 0.868186, 1, 12.1418, 93.4834, 570.308, 0.0671989, -0.0174308, -0.032477
54, 1.76667, 0.87133, 1, 12.2043, 93.3876, 571.648, 0.0625359, -0.0215339, -0.0335645
55, 1.8, 0.872334, 1, 12.1632, 93.4533, 572.098, 0.0615564, -0.0221584, -0.0333242
56, 1.83333, 0.868983, 1, 12.1015, 93.4516, 571.181, 0.069848, -0.028363, -0.0316225
57, 1.86667, 0.874461, 1, 12.057, 93.6838, 571.739, 0.0740872, -0.027534, -0.0339797
58, 1.9, 0.872917, 1, 12.1916, 93.2893, 572.077, 0.076537, -0.0281965, -0.0357792
59, 1.93333, 0.860252, 1, 12.6461, 92.6387, 573.429, 0.0779997, -0.0324012, -0.034554
60, 1.96667, 0.838489, 1, 13.3268, 92.1369, 574.345, 0.0818538, -0.0361971, -0.0332812
61, 2, 0.841437, 1, 13.9021, 92.0416, 574.488, 0.0939922, -0.0355952, -0.0306701
62, 2.03333, 0.852198, 1, 14.8032, 92.703, 575.827, 0.10166, -0.0425161, -0.0292654
63, 2.06667, 0.84297, 1, 15.9459, 93.5628, 578.814, 0.121301, -0.0522733, -0.0227433
64, 2.1, 0.816728, 1, 17.0718, 94.107, 582.053, 0.132022, -0.0571633, -0.0143187
65, 2.13333, 0.873625, 1, 18.0861, 93.7823, 582.783, 0.133372, -0.0705879, -0.00406068
66, 2.16667, 0.875405, 1, 19.2529, 91.6899, 585.046, 0.0866949, -0.0711396, 0.0103931
67, 2.2, 0.872033, 1, 19.1954, 91.671, 585.732, 0.0905393, -0.0764307, 0.0170031
68, 2.23333, 0.873434, 1, 19.5503, 88.6304, 584.284, 0.0524023, -0.0678806, 0.0235756
69, 2.26667, 0.877836, 1, 20.2139, 87.0896, 592.413, -0.00511741, -0.0712537, 0.0326773
70, 2.3, 0.865374, 1, 21.0993, 81.5289, 593.25, -0.0667035, -0.0692761, 0.0408142
71, 2.33333, 0.892176, 1, 21.3332, 72.1987, 580.4, -0.185691, -0.0641274, 0.0394093
72, 2.36667, 0.915591, 1, 21.6665, 63.8961, 562.692, -0.190478, -0.0321039, 0.0411699
73, 2.4, 0.922294, 1, 21.8367, 59.4168, 555.004, -0.107567, -0.00893482, 0.0441778
74, 2.43333, 0.918778, 1, 22.5697, 54.6455, 552.204, -0.123418, -0.0143422, 0.054128
75, 2.46667, 0.916059, 1, 23.9789, 50.4539, 552.226, -0.142277, -0.0249179, 0.0490377
76, 2.5, 0.905432, 1, 25.8962, 46.4965, 557.213, -0.166794, -0.042044, 0.034787
77, 2.53333, 0.895563, 1, 27.4174, 43.2237, 562.569, -0.17825, -0.0523425, 0.0217243
78, 2.56667, 0.879291, 1, 28.4748, 40.9065, 564.976, -0.190169, -0.0532673, 0.00857447
79, 2.6, 0.886732, 1, 29.4792, 40.1668, 566.135, -0.183006, -0.0493974, -0.00224159
80, 2.63333, 0.880184, 1, 30.464, 40.717, 565.961, -0.165897, -0.0541827, -0.0101828
81, 2.66667, 0.871861, 1, 30.7972, 41.5931, 565.46, -0.147834, -0.0466762, -0.0131276
82, 2.7, 0.880533, 1, 31.1137, 42.3597, 564.113, -0.140934, -0.0441437, -0.0124873
83, 2.73333, 0.892337, 1, 31.6515, 43.5189, 565.645, -0.121064, -0.0455148, -0.0110515
84, 2.76667, 0.88731, 1, 32.5404, 44.9757, 565.258, -0.0914068, -0.0505576, -0.0102304
85, 2.8, 0.891945, 1, 33.7266, 45.3491, 565.034, -0.0764035, -0.0627296, 0.0023639
86, 2.83333, 0.889889, 1, 35.0717, 45.4469, 563.452, -0.0681207, -0.0600148, 0.0169641
87, 2.86667, 0.898175, 1, 37.3674, 46.933, 563.239, -0.0412627, -0.0654299, 0.0374165
88, 2.9, 0.903242, 1, 40.6923, 48.9661, 564.75, -0.0231067, -0.0809747, 0.0617746
89, 2.93333, 0.917531, 1, 44.8137, 50.6722, 565.655, -0.0087109, -0.105088, 0.0857081
90, 2.96667, 0.926836, 1, 49.2509, 52.5333, 565.334, 0.00809534, -0.123788, 0.102454
91, 3, 0.925822, 1, 53.4461, 53.8463, 566.04, 0.0181425, -0.134782, 0.11564
92, 3.03333, 0.932173, 1, 57.5882, 54.5325, 566.819, 0.0224802, -0.139671, 0.127787
93, 3.06667, 0.935061, 1, 61.1045, 55.3834, 565.508, 0.030239, -0.145509, 0.138423
94, 3.1, 0.936927, 1, 64.705, 56.2203, 563.569, 0.0401166, -0.156189, 0.146134
95, 3.13333, 0.932117, 1, 68.0165, 57.0243, 563.598, 0.0491011, -0.164522, 0.152674
96, 3.16667, 0.935265, 1, 70.9933, 57.9281, 561.399, 0.0552917, -0.169155, 0.156754
97, 3.2, 0.942823, 1, 72.949, 59.2095, 555.033, 0.0477438, -0.165612, 0.158166
98, 3.23333, 0.945733, 1, 75.122, 60.5675, 555.04, 0.0626178, -0.171405, 0.16033
99, 3.26667, 0.947471, 1, 77.1738, 62.0227, 556.435, 0.0813641, -0.179532, 0.159414
100, 3.3, 0.838863, 1, 80.6136, 65.5436, 568.637, 0.106316, -0.198704, 0.156942
101, 3.33333, 0.931823, 1, 83.3636, 67.4843, 570.304, 0.124465, -0.182925, 0.150186
102, 3.36667, 0.859947, 1, 83.4103, 68.261, 568.185, 0.149852, -0.205281, 0.159652
103, 3.4, 0.943158, 1, 82.2383, 68.0171, 557.862, 0.180024, -0.171143, 0.156508
104, 3.43333, 0.933073, 1, 80.6547, 68.3956, 554.749, 0.177761, -0.178431, 0.163355
105, 3.46667, 0.936943, 1, 78.8503, 69.2257, 551.771, 0.221719, -0.176176, 0.174376
106, 3.5, 0.937362, 1, 77.3796, 70.2647, 550.344, 0.245602, -0.169137, 0.179442
107, 3.53333, 0.933217, 1, 75.6558, 70.79, 548.262, 0.256391, -0.15987, 0.181404
108, 3.56667, 0.933358, 1, 73.7245, 70.9476, 547.705, 0.256989, -0.155811, 0.180228
109, 3.6, 0.931048, 1, 72.9501, 71.451, 547.422, 0.267669, -0.153843, 0.180784
110, 3.63333, 0.923124, 1, 72.3996, 72.2831, 546.129, 0.283263, -0.154468, 0.182574
111, 3.66667, 0.918313, 1, 72.3367, 73.3597, 545.841, 0.294665, -0.156395, 0.18449
112, 3.7, 0.914385, 1, 72.4484, 74.0088, 546.93, 0.301128, -0.153876, 0.185146
113, 3.73333, 0.915657, 1, 72.617, 73.9938, 545.016, 0.30065, -0.154969, 0.187173
114, 3.76667, 0.911639, 1, 73.4113, 73.8699, 546.028, 0.30207, -0.161614, 0.190567
115, 3.8, 0.937901, 1, 73.9792, 72.9048, 543.293, 0.314505, -0.159414, 0.196558
116, 3.83333, 0.946358, 1, 73.8834, 72.142, 540.828, 0.312552, -0.16361, 0.199472
117, 3.86667, 0.945128, 1, 74.07, 72.3061, 540.251, 0.323127, -0.160973, 0.198193
118, 3.9, 0.942646, 1, 74.0723, 72.4657, 539.62, 0.327478, -0.165166, 0.197272
119, 3.93333, 0.933813, 1, 73.9451, 73.0244, 539.167, 0.332776, -0.17011, 0.194845
120, 3.96667, 0.938747, 1, 73.7376, 74.2333, 539.899, 0.334774, -0.164479, 0.189759
121, 4, 0.946028, 1, 73.3501, 75.4389, 540.072, 0.342189, -0.158654, 0.189233
122, 4.03333, 0.942145, 1, 73.0696, 76.3311, 539.276, 0.3449, -0.155328, 0.18845
123, 4.06667, 0.940155, 1, 72.5776, 77.104, 539.717, 0.350638, -0.151937, 0.187419
124, 4.1, 0.93957, 1, 71.7713, 77.4667, 540.152, 0.352341, -0.149543, 0.187625
125, 4.13333, 0.945257, 1, 70.8666, 77.8334, 539.905, 0.354906, -0.150781, 0.189031
126, 4.16667, 0.939558, 1, 70.0446, 78.1319, 539.519, 0.355812, -0.150346, 0.188649
127, 4.2, 0.931013, 1, 69.069, 78.9793, 541.083, 0.353118, -0.149936, 0.188322
128, 4.23333, 0.933528, 1, 68.8996, 79.1182, 540.767, 0.345276, -0.154322, 0.192239
129, 4.26667, 0.9439, 1, 68.0143, 79.379, 540.927, 0.338416, -0.152649, 0.19148
130, 4.3, 0.938, 1, 67.4632, 79.4157, 542.051, 0.332342, -0.149557, 0.191098
131, 4.33333, 0.942922, 1, 67.6033, 79.6772, 542.302, 0.329246, -0.149885, 0.192914
132, 4.36667, 0.943552, 1, 70.0008, 79.9402, 544.135, 0.32232, -0.16024, 0.203508
133, 4.4, 0.921512, 1, 71.277, 80.6166, 546.589, 0.305263, -0.15616, 0.19875
134, 4.43333, 0.929198, 1, 71.652, 81.1589, 547.558, 0.299581, -0.162916, 0.200011
135, 4.46667, 0.92479, 1, 72.5019, 82.1831, 550.81, 0.303559, -0.168697, 0.200984
136, 4.5, 0.924959, 1, 72.5703, 82.2449, 551.343, 0.304654, -0.169235, 0.200906
137, 4.53333, 0.9007, 1, 72.4805, 82.041, 548.628, 0.301762, -0.175275, 0.20244
138, 4.56667, 0.904772, 1, 73.345, 82.9832, 551.334, 0.305704, -0.177468, 0.194019
139, 4.6, 0.909044, 1, 73.8993, 83.9702, 552.148, 0.296033, -0.176305, 0.184923
140, 4.63333, 0.898773, 1, 74.7152, 85.0201, 553.508, 0.290396, -0.177753, 0.180543
141, 4.66667, 0.898266, 1, 75.2408, 85.6123, 553.989, 0.28757, -0.178073, 0.178446
142, 4.7, 0.916085, 1, 75.5153, 85.5744, 549.385, 0.303893, -0.173229, 0.185749
143, 4.73333, 0.916555, 1, 74.9428, 84.9921, 544.634, 0.328041, -0.173894, 0.204948
144, 4.76667, 0.906623, 1, 74.3986, 84.8297, 543.546, 0.344246, -0.181074, 0.21643
145, 4.8, 0.898213, 1, 75.2337, 85.7186, 548.011, 0.320035, -0.181877, 0.20878
146, 4.83333, 0.926926, 1, 75.3896, 85.9335, 548.878, 0.306882, -0.177028, 0.201096
147, 4.86667, 0.890896, 1, 74.0712, 85.2143, 544.138, 0.340736, -0.17914, 0.214001
148, 4.9, 0.896572, 1, 74.6043, 85.6719, 546.67, 0.315824, -0.176844, 0.207486
149, 4.93333, 0.922085, 1, 74.3508, 86.0816, 547.883, 0.304038, -0.172495, 0.196694
150, 4.96667, 0.93197, 1, 73.2652, 85.6347, 543.817, 0.33251, -0.170187, 0.205539
151, 5, 0.904433, 1, 72.845, 85.5089, 542.965, 0.34232, -0.179516, 0.21462
152, 5.03333, 0.903285, 1, 73.3587, 85.8531, 545.845, 0.323302, -0.177168, 0.2028
153, 5.06667, 0.928082, 1, 74.0463, 85.8823, 547.051, 0.312933, -0.168971, 0.193109
154, 5.1, 0.89864, 1, 73.5881, 85.7259, 543.3, 0.337614, -0.177669, 0.20755
155, 5.13333, 0.929967, 1, 74.2527, 86.4819, 545.876, 0.321232, -0.175362, 0.198832
156, 5.16667, 0.896616, 1, 73.7624, 86.0863, 542.129, 0.345371, -0.183011, 0.212416
157, 5.2, 0.929015, 1, 74.3912, 86.5668, 544.306, 0.324893, -0.175811, 0.205075
158, 5.23333, 0.897376, 1, 74.0752, 85.9098, 542.946, 0.353163, -0.189883, 0.219424
159, 5.26667, 0.91546, 1, 74.0703, 86.1752, 543.141, 0.327497, -0.177731, 0.204536
160, 5.3, 0.931096, 1, 74.3743, 86.4339, 544.097, 0.319417, -0.16998, 0.196867
161, 5.33333, 0.907441, 1, 73.5665, 86.2469, 542.192, 0.341845, -0.176626, 0.210481
162, 5.36667, 0.903241, 1, 74.312, 87.0304, 546.93, 0.318562, -0.176296, 0.199314
163, 5.4, 0.929314, 1, 74.076, 86.9618, 545.945, 0.311579, -0.174552, 0.194202
164, 5.43333, 0.90412, 1, 73.2755, 86.5379, 543.791, 0.346995, -0.184531, 0.210666
165, 5.46667, 0.909227, 1, 73.3403, 86.4812, 545.055, 0.316948, -0.178528, 0.198649
166, 5.5, 0.90568, 1, 73.6691, 86.6452, 545.538, 0.314163, -0.177083, 0.193413
167, 5.53333, 0.929708, 1, 73.7056, 86.9069, 545.662, 0.309978, -0.172017, 0.191777
168, 5.56667, 0.901027, 1, 72.8715, 86.46, 542.639, 0.338811, -0.1795, 0.203296
169, 5.6, 0.90404, 1, 73.6064, 87.2397, 548.958, 0.2998, -0.177745, 0.195347
170, 5.63333, 0.903568, 1, 74.9288, 88.6088, 558.355, 0.284202, -0.177241, 0.182894
171, 5.66667, 0.865064, 1, 74.1063, 86.7266, 553.643, 0.291697, -0.186835, 0.194226
172, 5.7, 0.862315, 1, 74.5771, 86.7327, 556.966, 0.276829, -0.178191, 0.18386
173, 5.73333, 0.932966, 1, 73.6048, 85.8708, 553.005, 0.271517, -0.171704, 0.177044
174, 5.76667, 0.926099, 1, 72.5283, 85.3792, 547.962, 0.281103, -0.170724, 0.188759
175, 5.8, 0.922671, 1, 71.815, 85.0817, 546.631, 0.297074, -0.171452, 0.195485
