frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
1, 0, 0.966731, 1, 0.0429392, 0.340405, -0.939298, -0.130494, 0.33789, -0.932095, 0.209023, 0.485581, -0.848835, 0.038569, 0.474053, -0.879651
2, 0.0333333, 0.967916, 1, 0.0369254, 0.343386, -0.938468, -0.133246, 0.35448, -0.925521, 0.201128, 0.505176, -0.839253, 0.0313942, 0.509867, -0.85968
3, 0.0666667, 0.96823, 1, 0.0408704, 0.345402, -0.937564, -0.127452, 0.356657, -0.925501, 0.195399, 0.512777, -0.83599, 0.0273742, 0.519299, -0.854154
4, 0.1, 0.928056, 1, 0.0646669, 0.354793, -0.932706, -0.136491, 0.356638, -0.924218, 0.20608, 0.507331, -0.836748, 0.00642553, 0.505616, -0.862735
5, 0.133333, 0.936026, 1, 0.0596357, 0.354707, -0.933074, -0.144019, 0.355042, -0.92369, 0.198408, 0.517286, -0.832496, -0.00346983, 0.510209, -0.860043
6, 0.166667, 0.969595, 1, 0.0326339, 0.344137, -0.938352, -0.134889, 0.359135, -0.923486, 0.186847, 0.526693, -0.829266, 0.0189393, 0.532934, -0.845945
7, 0.2, 0.966427, 1, 0.0285968, 0.368143, -0.929329, -0.124579, 0.35327, -0.92719, 0.176691, 0.548582, -0.817213, 0.0267426, 0.530852, -0.847043
8, 0.233333, 0.920682, 1, 0.0453271, 0.370287, -0.927811, -0.147623, 0.343012, -0.927658, 0.178098, 0.534443, -0.826228, -0.0108774, 0.504617, -0.863275
9, 0.266667, 0.929551, 1, 0.0646288, 0.360707, -0.930437, -0.141101, 0.348086, -0.926783, 0.200207, 0.532493, -0.822416, -0.00195734, 0.513581, -0.858039
10, 0.3, 0.970171, 1, 0.0351357, 0.373798, -0.926845, -0.125753, 0.353455, -0.926961, 0.179473, 0.567286, -0.803726, 0.0234146, 0.542146, -0.839958
11, 0.333333, 0.93282, 1, 0.0615222, 0.373369, -0.925641, -0.144416, 0.351216, -0.92509, 0.200701, 0.545859, -0.813485, -0.000780583, 0.520168, -0.854064
12, 0.366667, 0.969919, 1, 0.0427096, 0.376587, -0.925396, -0.140159, 0.347392, -0.927186, 0.187024, 0.567325, -0.801975, 0.0100077, 0.534302, -0.845235
13, 0.4, 0.929516, 1, 0.0985025, 0.367109, -0.924948, -0.0968348, 0.348745, -0.932202, 0.232224, 0.545729, -0.805141, 0.041673, 0.527259, -0.848682
14, 0.433333, 0.936112, 1, 0.0524496, 0.369718, -0.927662, -0.0967999, 0.357014, -0.92907, 0.188051, 0.558561, -0.807866, 0.0421681, 0.543486, -0.838358
15, 0.466667, 0.974561, 1, 0.0540949, 0.383922, -0.921779, -0.146909, 0.344962, -0.927048, 0.193348, 0.567066, -0.800658, -0.000538488, 0.524714, -0.851279
16, 0.5, 0.972515, 1, 0.0281606, 0.369546, -0.928786, -0.109327, 0.355533, -0.928248, 0.181653, 0.566815, -0.803569, 0.0472511, 0.552312, -0.832297
17, 0.533333, 0.971551, 1, 0.0331392, 0.364333, -0.930679, -0.0984794, 0.361305, -0.927233, 0.188217, 0.557355, -0.80866, 0.0583969, 0.553872, -0.830551
18, 0.566667, 0.974416, 1, 0.024736, 0.365471, -0.930494, -0.115143, 0.358045, -0.926577, 0.187269, 0.553228, -0.811708, 0.0495059, 0.546007, -0.836317
